country,date,sector,MtCO2 per day
India,02/10/2024,Power,4.60448
India,02/10/2024,Residential,0.279894
India,03/10/2024,Domestic Aviation,0.0224903
India,03/10/2024,Ground Transport,0.833523
India,03/10/2024,Industry,2.34305
India,03/10/2024,International Aviation,0.015901
India,03/10/2024,Power,4.64408
India,03/10/2024,Residential,0.280601
India,04/10/2024,Domestic Aviation,0.0225253
India,04/10/2024,Ground Transport,0.84831
India,04/10/2024,Industry,2.38099
India,04/10/2024,International Aviation,0.0163247
India,04/10/2024,Power,4.71927
India,04/10/2024,Residential,0.284854
India,05/10/2024,Domestic Aviation,0.0224605
India,05/10/2024,Ground Transport,0.833414
India,05/10/2024,Industry,2.36231
India,05/10/2024,International Aviation,0.016963
India,05/10/2024,Power,4.68225
India,05/10/2024,Residential,0.290386
India,06/10/2024,Domestic Aviation,0.0227692
India,06/10/2024,Ground Transport,0.753785
India,06/10/2024,Industry,2.25791
India,06/10/2024,International Aviation,0.0172333
India,06/10/2024,Power,4.47532
India,06/10/2024,Residential,0.296548
India,07/10/2024,Domestic Aviation,0.0229716
India,07/10/2024,Ground Transport,0.841235
India,07/10/2024,Industry,2.36531
India,07/10/2024,International Aviation,0.0154236
India,07/10/2024,Power,4.6882
India,07/10/2024,Residential,0.289107
India,08/10/2024,Domestic Aviation,0.0228891
India,08/10/2024,Ground Transport,0.840248
India,08/10/2024,Industry,2.42806
India,08/10/2024,International Aviation,0.0152568
India,08/10/2024,Power,4.81258
India,08/10/2024,Residential,0.298378
India,09/10/2024,Domestic Aviation,0.0228533
India,09/10/2024,Ground Transport,0.842379
India,09/10/2024,Industry,2.43085
India,09/10/2024,International Aviation,0.0168177
India,09/10/2024,Power,4.8181
India,09/10/2024,Residential,0.304813
India,10/10/2024,Domestic Aviation,0.0229999
India,10/10/2024,Ground Transport,0.82954
India,10/10/2024,Industry,2.33198
India,10/10/2024,International Aviation,0.0157024
India,10/10/2024,Power,4.62213
India,10/10/2024,Residential,0.304643
India,11/10/2024,Domestic Aviation,0.0231213
India,11/10/2024,Ground Transport,0.835401
India,11/10/2024,Industry,2.28022
India,11/10/2024,International Aviation,0.0171169
India,11/10/2024,Power,4.51954
India,11/10/2024,Residential,0.299792
India,12/10/2024,Domestic Aviation,0.0225708
India,12/10/2024,Ground Transport,0.724374
India,12/10/2024,Industry,2.06195
India,12/10/2024,International Aviation,0.0165533
India,12/10/2024,Power,4.08692
India,12/10/2024,Residential,0.29576
India,13/10/2024,Domestic Aviation,0.0229932
India,13/10/2024,Ground Transport,0.74476
India,13/10/2024,Industry,2.05652
India,13/10/2024,International Aviation,0.0173449
India,13/10/2024,Power,4.07616
India,13/10/2024,Residential,0.297414
India,14/10/2024,Domestic Aviation,0.0232239
India,14/10/2024,Ground Transport,0.830859
India,14/10/2024,Industry,2.29753
India,14/10/2024,International Aviation,0.0157464
India,14/10/2024,Power,4.55385
India,14/10/2024,Residential,0.302509
India,15/10/2024,Domestic Aviation,0.0229884
India,15/10/2024,Ground Transport,0.84277
India,15/10/2024,Industry,2.275
India,15/10/2024,International Aviation,0.0153898
India,15/10/2024,Power,4.50921
India,15/10/2024,Residential,0.298351
India,16/10/2024,Domestic Aviation,0.0226832
India,16/10/2024,Ground Transport,0.843613
India,16/10/2024,Industry,2.25248
India,16/10/2024,International Aviation,0.0171016
India,16/10/2024,Power,4.46456
India,16/10/2024,Residential,0.300811
India,17/10/2024,Domestic Aviation,0.0219265
India,17/10/2024,Ground Transport,0.832
India,17/10/2024,Industry,2.23485
India,17/10/2024,International Aviation,0.0153116
India,17/10/2024,Power,4.42962
India,17/10/2024,Residential,0.306118
India,18/10/2024,Domestic Aviation,0.0232918
India,18/10/2024,Ground Transport,0.848031
India,18/10/2024,Industry,2.27011
India,18/10/2024,International Aviation,0.0170815
India,18/10/2024,Power,4.4995
India,18/10/2024,Residential,0.30867
India,19/10/2024,Domestic Aviation,0.0228464
India,19/10/2024,Ground Transport,0.839515
India,19/10/2024,Industry,2.29702
India,19/10/2024,International Aviation,0.0166178
India,19/10/2024,Power,4.55285
India,19/10/2024,Residential,0.305497
India,20/10/2024,Domestic Aviation,0.0228515
India,20/10/2024,Ground Transport,0.549854
India,20/10/2024,Industry,2.16578
India,20/10/2024,International Aviation,0.0171351
India,20/10/2024,Power,4.29272
India,20/10/2024,Residential,0.308422
India,21/10/2024,Domestic Aviation,0.0230308
India,21/10/2024,Ground Transport,0.827941
India,21/10/2024,Industry,2.26291
India,21/10/2024,International Aviation,0.0156304
India,21/10/2024,Power,4.48524
India,21/10/2024,Residential,0.309765
India,22/10/2024,Domestic Aviation,0.0227842
India,22/10/2024,Ground Transport,0.837173
India,22/10/2024,Industry,2.27169
India,22/10/2024,International Aviation,0.0159958
India,22/10/2024,Power,4.50263
India,22/10/2024,Residential,0.311268
India,23/10/2024,Domestic Aviation,0.0229192
India,23/10/2024,Ground Transport,0.847023
India,23/10/2024,Industry,2.28067
India,23/10/2024,International Aviation,0.0169736
India,23/10/2024,Power,4.52045
India,23/10/2024,Residential,0.311918
India,24/10/2024,Domestic Aviation,0.0218681
India,24/10/2024,Ground Transport,0.833665
India,24/10/2024,Industry,2.24373
India,24/10/2024,International Aviation,0.0158485
India,24/10/2024,Power,4.44722
India,24/10/2024,Residential,0.31092
India,25/10/2024,Domestic Aviation,0.0224991
India,25/10/2024,Ground Transport,0.859031
India,25/10/2024,Industry,2.19906
India,25/10/2024,International Aviation,0.0171527
India,25/10/2024,Power,4.35867
India,25/10/2024,Residential,0.303833
India,26/10/2024,Domestic Aviation,0.0233153
India,26/10/2024,Ground Transport,0.848187
India,26/10/2024,Industry,2.19718
India,26/10/2024,International Aviation,0.0166201
India,26/10/2024,Power,4.35496
India,26/10/2024,Residential,0.300054
India,27/10/2024,Domestic Aviation,0.0230101
India,27/10/2024,Ground Transport,0.785958
India,27/10/2024,Industry,2.15767
India,27/10/2024,International Aviation,0.017222
India,27/10/2024,Power,4.27665
India,27/10/2024,Residential,0.296591
India,28/10/2024,Domestic Aviation,0.0230974
India,28/10/2024,Ground Transport,0.843928
India,28/10/2024,Industry,2.30617
India,28/10/2024,International Aviation,0.0158515
India,28/10/2024,Power,4.57098
India,28/10/2024,Residential,0.298317
India,29/10/2024,Domestic Aviation,0.0231714
India,29/10/2024,Ground Transport,0.848866
India,29/10/2024,Industry,2.36917
India,29/10/2024,International Aviation,0.0159368
India,29/10/2024,Power,4.69585
India,29/10/2024,Residential,0.306801
India,30/10/2024,Domestic Aviation,0.0228307
India,30/10/2024,Ground Transport,0.83736
India,30/10/2024,Industry,2.34416
India,30/10/2024,International Aviation,0.017036
India,30/10/2024,Power,4.64628
India,30/10/2024,Residential,0.316604
India,31/10/2024,Domestic Aviation,0.0219732
India,31/10/2024,Ground Transport,0.375994
India,31/10/2024,Industry,2.07733
India,31/10/2024,International Aviation,0.0159501
India,31/10/2024,Power,4.11741
India,31/10/2024,Residential,0.318575
India,01/11/2024,Domestic Aviation,0.0211598
India,01/11/2024,Ground Transport,0.405486
India,01/11/2024,Industry,2.07577
India,01/11/2024,International Aviation,0.01672
India,01/11/2024,Power,3.85706
India,01/11/2024,Residential,0.332459
India,02/11/2024,Domestic Aviation,0.0226516
India,02/11/2024,Ground Transport,0.575476
India,02/11/2024,Industry,2.13545
India,02/11/2024,International Aviation,0.0166377
India,02/11/2024,Power,3.96796
India,02/11/2024,Residential,0.330812
India,03/11/2024,Domestic Aviation,0.0226752
India,03/11/2024,Ground Transport,0.740885
India,03/11/2024,Industry,2.19513
India,03/11/2024,International Aviation,0.0170952
India,03/11/2024,Power,4.07885
India,03/11/2024,Residential,0.332574
India,04/11/2024,Domestic Aviation,0.0228971
India,04/11/2024,Ground Transport,0.77139
India,04/11/2024,Industry,2.25481
India,04/11/2024,International Aviation,0.0162599
India,04/11/2024,Power,4.18974
India,04/11/2024,Residential,0.335806
India,05/11/2024,Domestic Aviation,0.0229989
India,05/11/2024,Ground Transport,0.793539
India,05/11/2024,Industry,2.33474
India,05/11/2024,International Aviation,0.015227
India,05/11/2024,Power,4.33827
India,05/11/2024,Residential,0.336577
India,06/11/2024,Domestic Aviation,0.0229353
India,06/11/2024,Ground Transport,0.805007
India,06/11/2024,Industry,2.38211
India,06/11/2024,International Aviation,0.0174992
India,06/11/2024,Power,4.42629
India,06/11/2024,Residential,0.333171
India,07/11/2024,Domestic Aviation,0.022965
India,07/11/2024,Ground Transport,0.773823
India,07/11/2024,Industry,2.41034
India,07/11/2024,International Aviation,0.0158776
India,07/11/2024,Power,4.47873
India,07/11/2024,Residential,0.33446
India,08/11/2024,Domestic Aviation,0.0230963
India,08/11/2024,Ground Transport,0.803812
India,08/11/2024,Industry,2.42308
India,08/11/2024,International Aviation,0.0175248
India,08/11/2024,Power,4.50241
India,08/11/2024,Residential,0.33761
India,09/11/2024,Domestic Aviation,0.0229405
India,09/11/2024,Ground Transport,0.806969
India,09/11/2024,Industry,2.43582
India,09/11/2024,International Aviation,0.0163097
India,09/11/2024,Power,4.52608
India,09/11/2024,Residential,0.343378
India,10/11/2024,Domestic Aviation,0.0225247
India,10/11/2024,Ground Transport,0.717766
India,10/11/2024,Industry,2.33589
India,10/11/2024,International Aviation,0.0178916
India,10/11/2024,Power,4.3404
India,10/11/2024,Residential,0.347584
India,11/11/2024,Domestic Aviation,0.0228245
India,11/11/2024,Ground Transport,0.811157
India,11/11/2024,Industry,2.42471
India,11/11/2024,International Aviation,0.0162155
India,11/11/2024,Power,4.50545
India,11/11/2024,Residential,0.353685
India,12/11/2024,Domestic Aviation,0.0230106
India,12/11/2024,Ground Transport,0.820683
India,12/11/2024,Industry,2.47936
India,12/11/2024,International Aviation,0.015295
India,12/11/2024,Power,4.60699
India,12/11/2024,Residential,0.367113
India,13/11/2024,Domestic Aviation,0.023027
India,13/11/2024,Ground Transport,0.817797
India,13/11/2024,Industry,2.45374
India,13/11/2024,International Aviation,0.0179368
India,13/11/2024,Power,4.55937
India,13/11/2024,Residential,0.371459
India,14/11/2024,Domestic Aviation,0.0232272
India,14/11/2024,Ground Transport,0.824262
India,14/11/2024,Industry,2.45374
India,14/11/2024,International Aviation,0.0163037
India,14/11/2024,Power,4.55937
India,14/11/2024,Residential,0.374681
India,15/11/2024,Domestic Aviation,0.0229511
India,15/11/2024,Ground Transport,0.757832
India,15/11/2024,Industry,2.45066
India,15/11/2024,International Aviation,0.0174778
India,15/11/2024,Power,4.55366
India,15/11/2024,Residential,0.378821
India,16/11/2024,Domestic Aviation,0.0230188
India,16/11/2024,Ground Transport,0.800186
India,16/11/2024,Industry,2.33755
India,16/11/2024,International Aviation,0.0164496
India,16/11/2024,Power,4.34349
India,16/11/2024,Residential,0.393327
India,17/11/2024,Domestic Aviation,0.0226959
India,17/11/2024,Ground Transport,0.724449
India,17/11/2024,Industry,2.22445
India,17/11/2024,International Aviation,0.0179302
India,17/11/2024,Power,4.13333
India,17/11/2024,Residential,0.402344
India,18/11/2024,Domestic Aviation,0.0227159
India,18/11/2024,Ground Transport,0.807558
India,18/11/2024,Industry,2.27752
India,18/11/2024,International Aviation,0.0162166
India,18/11/2024,Power,4.23195
India,18/11/2024,Residential,0.419612
India,19/11/2024,Domestic Aviation,0.0227982
India,19/11/2024,Ground Transport,0.78799
India,19/11/2024,Industry,2.33369
India,19/11/2024,International Aviation,0.0157096
India,19/11/2024,Power,4.33631
India,19/11/2024,Residential,0.440725
India,20/11/2024,Domestic Aviation,0.022622
India,20/11/2024,Ground Transport,0.79889
India,20/11/2024,Industry,2.2951
India,20/11/2024,International Aviation,0.0176402
India,20/11/2024,Power,4.26462
India,20/11/2024,Residential,0.431376
India,21/11/2024,Domestic Aviation,0.0228465
India,21/11/2024,Ground Transport,0.790088
India,21/11/2024,Industry,2.33263
India,21/11/2024,International Aviation,0.0159837
India,21/11/2024,Power,4.33435
India,21/11/2024,Residential,0.426448
India,22/11/2024,Domestic Aviation,0.0228524
India,22/11/2024,Ground Transport,0.809001
India,22/11/2024,Industry,2.33605
India,22/11/2024,International Aviation,0.0169024
India,22/11/2024,Power,4.34071
India,22/11/2024,Residential,0.42026
India,23/11/2024,Domestic Aviation,0.0225755
India,23/11/2024,Ground Transport,0.803176
India,23/11/2024,Industry,2.35167
India,23/11/2024,International Aviation,0.0166185
India,23/11/2024,Power,4.36971
India,23/11/2024,Residential,0.413215
India,24/11/2024,Domestic Aviation,0.0227354
India,24/11/2024,Ground Transport,0.715261
India,24/11/2024,Industry,2.25858
India,24/11/2024,International Aviation,0.0177664
India,24/11/2024,Power,4.19675
India,24/11/2024,Residential,0.419847
India,25/11/2024,Domestic Aviation,0.0228765
India,25/11/2024,Ground Transport,0.798019
India,25/11/2024,Industry,2.30478
India,25/11/2024,International Aviation,0.0162247
India,25/11/2024,Power,4.2826
India,25/11/2024,Residential,0.426897
India,26/11/2024,Domestic Aviation,0.023054
India,26/11/2024,Ground Transport,0.803173
India,26/11/2024,Industry,2.34653
India,26/11/2024,International Aviation,0.0154849
India,26/11/2024,Power,4.36017
India,26/11/2024,Residential,0.458113
India,27/11/2024,Domestic Aviation,0.0228355
India,27/11/2024,Ground Transport,0.820478
India,27/11/2024,Industry,2.34062
India,27/11/2024,International Aviation,0.0177194
India,27/11/2024,Power,4.3492
India,27/11/2024,Residential,0.488402
India,28/11/2024,Domestic Aviation,0.0229733
India,28/11/2024,Ground Transport,0.805785
India,28/11/2024,Industry,2.28577
India,28/11/2024,International Aviation,0.0160825
India,28/11/2024,Power,4.24728
India,28/11/2024,Residential,0.495962
India,29/11/2024,Domestic Aviation,0.0230783
India,29/11/2024,Ground Transport,0.81109
India,29/11/2024,Industry,2.3195
India,29/11/2024,International Aviation,0.0171142
India,29/11/2024,Power,4.30996
India,29/11/2024,Residential,0.495328
India,30/11/2024,Domestic Aviation,0.0209239
India,30/11/2024,Ground Transport,0.814445
India,30/11/2024,Industry,2.25792
India,30/11/2024,International Aviation,0.0169487
India,30/11/2024,Power,4.19553
India,30/11/2024,Residential,0.512377
India,01/12/2024,Domestic Aviation,0.0226824
India,01/12/2024,Ground Transport,0.720946
India,01/12/2024,Industry,2.19252
India,01/12/2024,International Aviation,0.0179538
India,01/12/2024,Power,3.95527
India,01/12/2024,Residential,0.51943
India,02/12/2024,Domestic Aviation,0.0229221
India,02/12/2024,Ground Transport,0.814079
India,02/12/2024,Industry,2.28784
India,02/12/2024,International Aviation,0.0161494
India,02/12/2024,Power,4.12723
India,02/12/2024,Residential,0.481385
India,03/12/2024,Domestic Aviation,0.0231374
India,03/12/2024,Ground Transport,0.817809
India,03/12/2024,Industry,2.3103
India,03/12/2024,International Aviation,0.0162083
India,03/12/2024,Power,4.16774
India,03/12/2024,Residential,0.459239
India,04/12/2024,Domestic Aviation,0.0230545
India,04/12/2024,Ground Transport,0.827522
India,04/12/2024,Industry,2.31894
India,04/12/2024,International Aviation,0.0180438
India,04/12/2024,Power,4.18333
India,04/12/2024,Residential,0.504821
India,05/12/2024,Domestic Aviation,0.0231301
India,05/12/2024,Ground Transport,0.825798
India,05/12/2024,Industry,2.39965
India,05/12/2024,International Aviation,0.0170122
India,05/12/2024,Power,4.32894
India,05/12/2024,Residential,0.652806
India,06/12/2024,Domestic Aviation,0.0233281
India,06/12/2024,Ground Transport,0.838022
India,06/12/2024,Industry,2.45744
India,06/12/2024,International Aviation,0.0175663
India,06/12/2024,Power,4.43318
India,06/12/2024,Residential,0.802944
India,07/12/2024,Domestic Aviation,0.0231387
India,07/12/2024,Ground Transport,0.832658
India,07/12/2024,Industry,2.43738
India,07/12/2024,International Aviation,0.0169335
India,07/12/2024,Power,4.39701
India,07/12/2024,Residential,0.867467
India,08/12/2024,Domestic Aviation,0.023007
India,08/12/2024,Ground Transport,0.739178
India,08/12/2024,Industry,2.31582
India,08/12/2024,International Aviation,0.0179825
India,08/12/2024,Power,4.17771
India,08/12/2024,Residential,0.76798
India,09/12/2024,Domestic Aviation,0.0229862
India,09/12/2024,Ground Transport,0.826632
India,09/12/2024,Industry,2.35665
India,09/12/2024,International Aviation,0.0171106
India,09/12/2024,Power,4.25137
India,09/12/2024,Residential,1.01636
India,10/12/2024,Domestic Aviation,0.0230581
India,10/12/2024,Ground Transport,0.836224
India,10/12/2024,Industry,2.38208
India,10/12/2024,International Aviation,0.0161678
India,10/12/2024,Power,4.29723
India,10/12/2024,Residential,1.28086
India,11/12/2024,Domestic Aviation,0.0231603
India,11/12/2024,Ground Transport,0.844486
India,11/12/2024,Industry,2.39263
India,11/12/2024,International Aviation,0.0176125
India,11/12/2024,Power,4.31627
India,11/12/2024,Residential,1.48843
India,12/12/2024,Domestic Aviation,0.023155
India,12/12/2024,Ground Transport,0.829488
India,12/12/2024,Industry,2.37937
India,12/12/2024,International Aviation,0.016755
India,12/12/2024,Power,4.29235
India,12/12/2024,Residential,1.47089
India,13/12/2024,Domestic Aviation,0.0231102
India,13/12/2024,Ground Transport,0.83653
India,13/12/2024,Industry,2.35098
India,13/12/2024,International Aviation,0.0179897
India,13/12/2024,Power,4.24113
India,13/12/2024,Residential,1.52865
India,14/12/2024,Domestic Aviation,0.0228917
India,14/12/2024,Ground Transport,0.833162
India,14/12/2024,Industry,2.30974
India,14/12/2024,International Aviation,0.01668
India,14/12/2024,Power,4.16674
India,14/12/2024,Residential,1.6412
India,15/12/2024,Domestic Aviation,0.0228502
India,15/12/2024,Ground Transport,0.762834
India,15/12/2024,Industry,2.24455
India,15/12/2024,International Aviation,0.0188884
India,15/12/2024,Power,4.04913
India,15/12/2024,Residential,1.47759
India,16/12/2024,Domestic Aviation,0.0230362
India,16/12/2024,Ground Transport,0.819035
India,16/12/2024,Industry,2.37261
India,16/12/2024,International Aviation,0.0172649
India,16/12/2024,Power,4.28016
India,16/12/2024,Residential,1.31548
India,17/12/2024,Domestic Aviation,0.0229572
India,17/12/2024,Ground Transport,0.821766
India,17/12/2024,Industry,2.43559
India,17/12/2024,International Aviation,0.0155738
India,17/12/2024,Power,4.39378
India,17/12/2024,Residential,1.18321
India,18/12/2024,Domestic Aviation,0.0230766
India,18/12/2024,Ground Transport,0.822585
India,18/12/2024,Industry,2.48488
India,18/12/2024,International Aviation,0.0181759
India,18/12/2024,Power,4.48269
India,18/12/2024,Residential,1.22287
India,19/12/2024,Domestic Aviation,0.0230501
India,19/12/2024,Ground Transport,0.817026
India,19/12/2024,Industry,2.53153
India,19/12/2024,International Aviation,0.017032
India,19/12/2024,Power,4.56684
India,19/12/2024,Residential,1.12592
India,20/12/2024,Domestic Aviation,0.0232247
India,20/12/2024,Ground Transport,0.82821
India,20/12/2024,Industry,2.5295
India,20/12/2024,International Aviation,0.0175305
India,20/12/2024,Power,4.56318
India,20/12/2024,Residential,1.05553
India,21/12/2024,Domestic Aviation,0.0229794
India,21/12/2024,Ground Transport,0.820831
India,21/12/2024,Industry,2.55131
India,21/12/2024,International Aviation,0.0176665
India,21/12/2024,Power,4.60252
India,21/12/2024,Residential,1.08698
India,22/12/2024,Domestic Aviation,0.022926
India,22/12/2024,Ground Transport,0.728734
India,22/12/2024,Industry,2.53341
India,22/12/2024,International Aviation,0.0186718
India,22/12/2024,Power,4.57023
India,22/12/2024,Residential,1.06987
India,23/12/2024,Domestic Aviation,0.0230192
India,23/12/2024,Ground Transport,0.818443
India,23/12/2024,Industry,2.57882
India,23/12/2024,International Aviation,0.0166449
India,23/12/2024,Power,4.65216
India,23/12/2024,Residential,1.04521
India,24/12/2024,Domestic Aviation,0.0230525
India,24/12/2024,Ground Transport,0.832036
India,24/12/2024,Industry,2.55622
India,24/12/2024,International Aviation,0.0157506
India,24/12/2024,Power,4.61139
India,24/12/2024,Residential,1.02809
India,25/12/2024,Domestic Aviation,0.0229818
India,25/12/2024,Ground Transport,0.805277
India,25/12/2024,Industry,2.52292
India,25/12/2024,International Aviation,0.0184071
India,25/12/2024,Power,4.55132
India,25/12/2024,Residential,0.959506
India,26/12/2024,Domestic Aviation,0.023272
India,26/12/2024,Ground Transport,0.787871
India,26/12/2024,Industry,2.56793
India,26/12/2024,International Aviation,0.0166283
India,26/12/2024,Power,4.6325
India,26/12/2024,Residential,0.803408
India,27/12/2024,Domestic Aviation,0.0230766
India,27/12/2024,Ground Transport,0.805622
India,27/12/2024,Industry,2.45703
India,27/12/2024,International Aviation,0.0177563
India,27/12/2024,Power,4.43244
India,27/12/2024,Residential,0.811028
India,28/12/2024,Domestic Aviation,0.0226547
India,28/12/2024,Ground Transport,0.800759
India,28/12/2024,Industry,2.3046
India,28/12/2024,International Aviation,0.0167906
India,28/12/2024,Power,4.15746
India,28/12/2024,Residential,0.891817
India,29/12/2024,Domestic Aviation,0.0229478
India,29/12/2024,Ground Transport,0.717806
India,29/12/2024,Industry,2.2692
India,29/12/2024,International Aviation,0.018371
India,29/12/2024,Power,4.09361
India,29/12/2024,Residential,1.04406
India,30/12/2024,Domestic Aviation,0.0231744
India,30/12/2024,Ground Transport,0.814863
India,30/12/2024,Industry,2.40094
India,30/12/2024,International Aviation,0.016581
India,30/12/2024,Power,4.33126
India,30/12/2024,Residential,1.43276
India,31/12/2024,Domestic Aviation,0.0231978
India,31/12/2024,Ground Transport,0.824487
India,31/12/2024,Industry,2.46191
India,31/12/2024,International Aviation,0.0160077
India,31/12/2024,Power,4.44124
India,31/12/2024,Residential,1.67581
India,01/01/2025,Domestic Aviation,0.0231679
India,01/01/2025,Ground Transport,0.807533
India,01/01/2025,Industry,2.30571
India,01/01/2025,International Aviation,0.0174339
India,01/01/2025,Power,4.32555
India,01/01/2025,Residential,2.05917
India,02/01/2025,Domestic Aviation,0.0231889
India,02/01/2025,Ground Transport,0.799882
India,02/01/2025,Industry,2.38211
India,02/01/2025,International Aviation,0.016343
India,02/01/2025,Power,4.46887
India,02/01/2025,Residential,1.94976
India,03/01/2025,Domestic Aviation,0.0226813
India,03/01/2025,Ground Transport,0.832248
India,03/01/2025,Industry,2.45851
India,03/01/2025,International Aviation,0.017446
India,03/01/2025,Power,4.6122
India,03/01/2025,Residential,1.6837
India,04/01/2025,Domestic Aviation,0.0226809
India,04/01/2025,Ground Transport,0.811054
India,04/01/2025,Industry,2.42937
India,04/01/2025,International Aviation,0.0172528
India,04/01/2025,Power,4.55753
India,04/01/2025,Residential,1.56063
India,05/01/2025,Domestic Aviation,0.0225704
India,05/01/2025,Ground Transport,0.732435
India,05/01/2025,Industry,2.36942
India,05/01/2025,International Aviation,0.0187091
India,05/01/2025,Power,4.44506
India,05/01/2025,Residential,1.48689
India,06/01/2025,Domestic Aviation,0.0229524
India,06/01/2025,Ground Transport,0.820449
India,06/01/2025,Industry,2.3899
India,06/01/2025,International Aviation,0.0166995
India,06/01/2025,Power,4.4835
India,06/01/2025,Residential,1.27891
India,07/01/2025,Domestic Aviation,0.0230259
India,07/01/2025,Ground Transport,0.833185
India,07/01/2025,Industry,2.42757
India,07/01/2025,International Aviation,0.0164414
India,07/01/2025,Power,4.55415
India,07/01/2025,Residential,1.64215
India,08/01/2025,Domestic Aviation,0.0230601
India,08/01/2025,Ground Transport,0.836336
India,08/01/2025,Industry,2.46523
India,08/01/2025,International Aviation,0.0169491
India,08/01/2025,Power,4.6248
India,08/01/2025,Residential,1.925
India,09/01/2025,Domestic Aviation,0.0233225
India,09/01/2025,Ground Transport,0.822668
India,09/01/2025,Industry,2.47834
India,09/01/2025,International Aviation,0.0166326
India,09/01/2025,Power,4.64941
India,09/01/2025,Residential,1.82349
India,10/01/2025,Domestic Aviation,0.023223
India,10/01/2025,Ground Transport,0.833618
India,10/01/2025,Industry,2.53546
India,10/01/2025,International Aviation,0.0177362
India,10/01/2025,Power,4.75657
India,10/01/2025,Residential,1.75127
India,11/01/2025,Domestic Aviation,0.0233187
India,11/01/2025,Ground Transport,0.825635
India,11/01/2025,Industry,2.51619
India,11/01/2025,International Aviation,0.0173093
India,11/01/2025,Power,4.72041
India,11/01/2025,Residential,1.33854
India,12/01/2025,Domestic Aviation,0.0231197
India,12/01/2025,Ground Transport,0.732435
India,12/01/2025,Industry,2.38064
India,12/01/2025,International Aviation,0.0186281
India,12/01/2025,Power,4.46611
India,12/01/2025,Residential,1.26371
India,13/01/2025,Domestic Aviation,0.0230645
India,13/01/2025,Ground Transport,0.820449
India,13/01/2025,Industry,2.39762
India,13/01/2025,International Aviation,0.0167431
India,13/01/2025,Power,4.49797
India,13/01/2025,Residential,1.3738
India,14/01/2025,Domestic Aviation,0.0232351
India,14/01/2025,Ground Transport,0.833185
India,14/01/2025,Industry,2.27382
India,14/01/2025,International Aviation,0.0162221
India,14/01/2025,Power,4.26572
India,14/01/2025,Residential,1.5155
India,15/01/2025,Domestic Aviation,0.0226936
India,15/01/2025,Ground Transport,0.836336
India,15/01/2025,Industry,2.28199
India,15/01/2025,International Aviation,0.0177261
India,15/01/2025,Power,4.28105
India,15/01/2025,Residential,1.63221
India,16/01/2025,Domestic Aviation,0.0233063
India,16/01/2025,Ground Transport,0.822668
India,16/01/2025,Industry,2.35113
India,16/01/2025,International Aviation,0.0169942
India,16/01/2025,Power,4.41075
India,16/01/2025,Residential,1.58273
India,17/01/2025,Domestic Aviation,0.0236396
India,17/01/2025,Ground Transport,0.833618
India,17/01/2025,Industry,2.37829
India,17/01/2025,International Aviation,0.0178634
India,17/01/2025,Power,4.46171
India,17/01/2025,Residential,1.49922
India,18/01/2025,Domestic Aviation,0.0234563
India,18/01/2025,Ground Transport,0.825635
India,18/01/2025,Industry,2.45291
India,18/01/2025,International Aviation,0.0174701
India,18/01/2025,Power,4.6017
India,18/01/2025,Residential,1.4341
India,19/01/2025,Domestic Aviation,0.022324
India,19/01/2025,Ground Transport,0.732435
India,19/01/2025,Industry,2.42063
India,19/01/2025,International Aviation,0.0187958
India,19/01/2025,Power,4.54115
India,19/01/2025,Residential,1.04055
India,20/01/2025,Domestic Aviation,0.0224333
India,20/01/2025,Ground Transport,0.820449
India,20/01/2025,Industry,2.47309
India,20/01/2025,International Aviation,0.0165554
India,20/01/2025,Power,4.63955
India,20/01/2025,Residential,0.781209
India,21/01/2025,Domestic Aviation,0.0225383
India,21/01/2025,Ground Transport,0.833185
India,21/01/2025,Industry,2.50153
India,21/01/2025,International Aviation,0.0165054
India,21/01/2025,Power,4.6929
India,21/01/2025,Residential,0.843955
India,22/01/2025,Domestic Aviation,0.0222041
India,22/01/2025,Ground Transport,0.836336
India,22/01/2025,Industry,2.50139
India,22/01/2025,International Aviation,0.0176395
India,22/01/2025,Power,4.69264
India,22/01/2025,Residential,0.889785
India,23/01/2025,Domestic Aviation,0.0221467
India,23/01/2025,Ground Transport,0.822668
India,23/01/2025,Industry,2.42468
India,23/01/2025,International Aviation,0.0166306
India,23/01/2025,Power,4.54873
India,23/01/2025,Residential,0.990499
India,24/01/2025,Domestic Aviation,0.0224567
India,24/01/2025,Ground Transport,0.833618
India,24/01/2025,Industry,2.42779
India,24/01/2025,International Aviation,0.0180353
India,24/01/2025,Power,4.55456
India,24/01/2025,Residential,1.06057
India,25/01/2025,Domestic Aviation,0.0225962
India,25/01/2025,Ground Transport,0.825635
India,25/01/2025,Industry,2.48759
India,25/01/2025,International Aviation,0.0176306
India,25/01/2025,Power,4.66676
India,25/01/2025,Residential,1.1929
India,26/01/2025,Domestic Aviation,0.0222735
India,26/01/2025,Ground Transport,0.732435
India,26/01/2025,Industry,2.34873
India,26/01/2025,International Aviation,0.0183979
India,26/01/2025,Power,4.40625
India,26/01/2025,Residential,1.21119
India,27/01/2025,Domestic Aviation,0.0233762
India,27/01/2025,Ground Transport,0.820449
India,27/01/2025,Industry,2.51128
India,27/01/2025,International Aviation,0.0164986
India,27/01/2025,Power,4.7112
India,27/01/2025,Residential,1.23737
India,28/01/2025,Domestic Aviation,0.0232672
India,28/01/2025,Ground Transport,0.833185
